participant_number,condition,menu_order,selection_time,correctly_predicted,error_in_trial
10,ephemeral,1,1987,False,False
10,ephemeral,1,1120,True,False
10,ephemeral,1,1213,True,False
10,ephemeral,1,1555,False,False
10,ephemeral,1,1155,True,False
10,ephemeral,1,1068,True,False
10,ephemeral,1,1221,True,False
10,ephemeral,1,778,True,False
10,ephemeral,1,990,True,False
10,ephemeral,1,1628,True,False
10,ephemeral,1,802,True,False
10,ephemeral,1,2298,False,False
10,ephemeral,1,1865,True,False
10,ephemeral,1,992,True,False
10,ephemeral,1,1018,False,False
10,ephemeral,1,1143,True,False
10,ephemeral,1,846,True,False
10,ephemeral,1,1076,False,False
10,ephemeral,1,1288,True,False
10,ephemeral,1,1841,True,False
10,control,1,2232,True,False
10,control,1,826,True,False
10,control,1,1556,True,False
10,control,1,1237,False,False
10,control,1,2977,True,False
10,control,1,3359,True,False
10,control,1,1460,True,False
10,control,1,1164,True,False
10,control,1,2300,True,False
10,control,1,1105,False,False
10,control,1,1140,True,False
10,control,1,3284,True,False
10,control,1,2060,False,False
10,control,1,1051,True,False
10,control,1,739,True,False
10,control,1,1279,True,False
10,control,1,2482,True,False
10,control,1,1268,True,False
10,control,1,1143,False,False
10,control,1,1468,True,False
10,control,1,2788,True,False
10,control,1,1841,True,False
10,control,1,1592,True,False
10,control,1,1380,True,False
10,control,1,1322,False,False
10,control,1,724,True,False
10,control,1,1309,False,False
10,control,1,956,True,False
10,control,1,2753,True,False
10,control,1,2396,False,False
10,control,1,2337,True,False
10,control,1,927,True,False
10,control,1,1136,False,False
10,control,1,2211,True,False
10,control,1,999,True,False
10,control,1,991,False,False
10,control,1,3142,True,False
10,control,1,3751,True,False
10,control,1,1066,True,False
10,control,1,965,True,False
10,control,1,865,True,False
10,control,1,1666,True,False
10,control,1,1354,True,False
10,control,1,1084,True,False
10,control,1,1417,True,False
10,control,1,2436,True,False
10,control,1,5021,True,False
10,control,1,1827,True,False
10,control,1,1605,False,False
10,control,1,3228,True,False
10,control,1,2573,False,False
10,control,1,2836,False,False
10,control,1,1426,True,False
10,control,1,2963,True,False
10,control,1,3088,True,False
10,control,1,2309,True,False
10,control,1,1343,True,False
10,control,1,1977,True,False
10,control,1,1310,True,False
10,control,1,973,True,False
10,control,1,958,True,False
10,control,1,3393,True,False
10,control,1,1765,True,False
10,control,1,1147,True,False
10,control,1,902,True,False
10,control,1,2574,True,False
10,control,1,2569,True,False
10,control,1,3115,True,False
10,control,1,1507,False,False
10,control,1,2264,True,False
10,control,1,2229,False,False
10,control,1,1780,True,False
10,control,1,1643,True,False
10,control,1,1049,False,False
10,control,1,938,True,False
10,control,1,1038,True,False
10,control,1,3686,True,False
10,control,1,726,True,False
10,control,1,4362,True,True
10,control,1,1204,True,False
10,control,1,1107,True,False
10,control,1,6450,False,False
10,control,1,1286,True,False
10,control,1,1626,True,False
10,control,1,4354,False,False
10,control,1,1187,True,False
10,control,1,2316,True,False
10,control,1,2327,False,False
10,control,1,1415,True,False
10,control,1,1027,True,False
11,ephemeral,1,1397,True,False
11,ephemeral,1,1478,True,False
11,ephemeral,1,2812,True,False
11,ephemeral,1,1873,False,False
11,ephemeral,1,1840,True,False
11,ephemeral,1,1625,True,False
11,ephemeral,1,3207,True,False
11,ephemeral,1,1202,True,False
11,ephemeral,1,4443,True,True
11,ephemeral,1,3071,False,False
11,ephemeral,1,2836,True,False
11,ephemeral,1,1861,True,False
11,ephemeral,1,1291,False,False
11,ephemeral,1,1233,True,False
11,ephemeral,1,885,True,False
11,ephemeral,1,1058,True,False
11,ephemeral,1,2958,True,False
11,ephemeral,1,1581,True,False
11,ephemeral,1,2146,False,False
11,ephemeral,1,2470,True,False
11,ephemeral,1,1715,True,False
11,ephemeral,1,1216,True,False
11,ephemeral,1,2138,True,False
11,ephemeral,1,2187,True,False
11,ephemeral,1,1193,False,False
11,ephemeral,1,1262,True,False
11,ephemeral,1,1821,False,False
11,ephemeral,1,1367,True,False
11,ephemeral,1,1559,True,False
11,ephemeral,1,1408,False,False
11,ephemeral,1,2470,True,False
11,ephemeral,1,1186,True,False
11,ephemeral,1,3684,False,False
11,ephemeral,1,2805,True,False
11,ephemeral,1,2615,True,False
11,ephemeral,1,1533,False,False
11,ephemeral,1,2872,True,False
11,ephemeral,1,2253,True,False
11,ephemeral,1,986,True,False
11,ephemeral,1,1181,True,False
11,ephemeral,1,965,True,False
11,ephemeral,1,3965,True,False
11,ephemeral,1,1279,True,False
11,ephemeral,1,3422,True,False
11,ephemeral,1,2001,True,False
11,ephemeral,1,2114,True,False
11,ephemeral,1,1341,True,False
11,ephemeral,1,2012,True,False
11,ephemeral,1,3402,False,False
11,ephemeral,1,2478,True,False
11,ephemeral,1,1684,False,False
11,ephemeral,1,2515,False,False
11,ephemeral,1,2485,True,False
11,ephemeral,1,2798,True,False
11,ephemeral,1,1923,True,False
11,ephemeral,1,2807,True,False
11,ephemeral,1,1123,True,False
11,ephemeral,1,2215,True,False
11,ephemeral,1,3026,True,False
11,ephemeral,1,972,True,False
11,ephemeral,1,2282,True,False
11,ephemeral,1,2553,True,False
11,ephemeral,1,1321,True,False
11,ephemeral,1,1668,True,False
11,ephemeral,1,2036,True,False
11,ephemeral,1,1720,True,False
11,ephemeral,1,1306,True,False
11,ephemeral,1,1478,True,False
11,ephemeral,1,1795,False,False
11,ephemeral,1,2201,True,False
11,ephemeral,1,3273,False,False
11,ephemeral,1,1484,True,False
11,ephemeral,1,2139,True,False
11,ephemeral,1,6703,False,False
11,ephemeral,1,3239,True,False
11,ephemeral,1,2047,True,False
11,ephemeral,1,2660,True,False
11,ephemeral,1,1266,True,False
11,ephemeral,1,1517,True,False
11,ephemeral,1,2053,True,False
11,ephemeral,1,1047,True,False
11,ephemeral,1,2565,False,False
11,ephemeral,1,1174,True,False
11,ephemeral,1,2753,True,False
11,ephemeral,1,1858,False,False
11,ephemeral,1,2665,True,False
11,ephemeral,1,1277,True,False
11,ephemeral,1,2249,False,False
11,ephemeral,1,2148,True,False
11,ephemeral,1,1140,True,False
11,control,1,1454,True,False
11,control,1,1353,True,False
11,control,1,961,True,False
11,control,1,1480,False,False
11,control,1,4081,True,False
11,control,1,2230,True,False
11,control,1,2190,True,False
11,control,1,2743,True,False
11,control,1,2114,True,False
11,control,1,2945,False,False
11,control,1,743,True,False
11,control,1,2137,True,False
11,control,1,988,False,False
11,control,1,3799,True,False
11,control,1,2240,True,False
11,control,1,2388,True,False
11,control,1,2635,True,False
11,control,1,1208,True,False
11,control,1,3504,False,False
11,control,1,4124,True,False
11,control,1,2716,True,False
11,control,1,2440,True,False
11,control,1,3782,True,False
11,control,1,1922,True,False
11,control,1,2585,False,False
11,control,1,887,True,False
11,control,1,5311,False,False
11,control,1,1186,True,False
11,control,1,3211,True,False
11,control,1,3133,False,False
11,control,1,996,True,False
11,control,1,2266,True,False
11,control,1,2696,False,False
11,control,1,1974,True,False
11,control,1,3166,True,False
11,control,1,2656,False,False
11,control,1,1858,True,False
11,control,1,2635,True,False
11,control,1,3052,True,False
11,control,1,3360,True,False
11,control,1,2473,True,False
11,control,1,8550,True,False
11,control,1,4091,True,False
11,control,1,1201,True,False
11,control,1,2549,True,False
11,control,1,8017,True,False
11,control,1,1794,True,False
11,control,1,1488,True,False
11,control,1,2045,False,False
11,control,1,2428,True,False
11,control,1,1129,False,False
11,control,1,2226,False,False
11,control,1,1534,True,False
11,control,1,2219,True,False
11,control,1,1530,True,False
11,control,1,1888,True,False
11,control,1,2309,True,False
11,control,1,2314,True,False
11,control,1,1566,True,False
11,control,1,1058,True,False
11,control,1,1903,True,False
11,control,1,3958,True,False
11,control,1,1630,True,False
11,control,1,2836,True,False
11,control,1,1842,True,False
11,control,1,2480,True,False
11,control,1,2428,True,False
11,control,1,2850,True,False
11,control,1,1806,False,False
11,control,1,2202,True,False
11,control,1,2404,False,False
11,control,1,2883,True,False
11,control,1,2001,True,False
11,control,1,1417,False,False
11,control,1,1981,True,False
11,control,1,1486,True,False
11,control,1,2685,True,False
11,control,1,959,True,False
11,control,1,1628,True,False
11,control,1,4153,True,False
11,control,1,1503,True,False
11,control,1,2896,False,False
11,control,1,1707,True,False
11,control,1,1229,True,False
11,control,1,973,False,False
11,control,1,1677,True,False
11,control,1,1476,True,False
11,control,1,3236,False,False
11,control,1,2862,True,False
11,control,1,1422,True,False
13,ephemeral,1,2084,True,False
13,ephemeral,1,1256,True,False
13,ephemeral,1,2290,True,False
13,ephemeral,1,1433,False,False
13,ephemeral,1,1162,True,False
13,ephemeral,1,2164,True,False
13,ephemeral,1,1463,True,False
13,ephemeral,1,1541,True,False
13,ephemeral,1,1860,True,False
13,ephemeral,1,1236,False,False
13,ephemeral,1,1174,True,False
13,ephemeral,1,1930,True,False
13,ephemeral,1,1435,False,False
13,ephemeral,1,853,True,False
13,ephemeral,1,906,True,False
13,ephemeral,1,2521,True,False
13,ephemeral,1,2030,True,False
13,ephemeral,1,953,True,False
13,ephemeral,1,1719,False,False
13,ephemeral,1,1272,True,False
13,ephemeral,1,2039,True,False
13,ephemeral,1,2538,True,False
13,ephemeral,1,1751,True,False
13,ephemeral,1,1495,True,False
13,ephemeral,1,2380,False,False
13,ephemeral,1,1061,True,False
13,ephemeral,1,1589,False,False
13,ephemeral,1,2916,True,False
13,ephemeral,1,1076,True,False
13,ephemeral,1,1556,False,False
13,ephemeral,1,1209,True,False
13,ephemeral,1,3134,True,False
13,ephemeral,1,1157,False,False
13,ephemeral,1,1614,True,False
13,ephemeral,1,1598,True,False
13,ephemeral,1,1922,False,False
13,ephemeral,1,3994,True,False
13,ephemeral,1,1594,True,False
13,ephemeral,1,1006,True,False
13,ephemeral,1,2395,True,False
13,ephemeral,1,1263,True,False
13,ephemeral,1,1100,True,False
13,ephemeral,1,1768,True,False
13,ephemeral,1,910,True,False
13,ephemeral,1,1014,True,False
13,ephemeral,1,6919,True,False
13,ephemeral,1,2917,True,False
13,ephemeral,1,1326,True,False
13,ephemeral,1,1785,False,False
13,ephemeral,1,2086,True,False
13,ephemeral,1,1312,False,False
13,ephemeral,1,1768,False,False
13,ephemeral,1,1316,True,False
13,ephemeral,1,1947,True,False
13,ephemeral,1,2432,True,False
13,ephemeral,1,1790,True,False
13,ephemeral,1,1226,True,False
13,ephemeral,1,1365,True,False
13,ephemeral,1,1754,True,False
13,ephemeral,1,1295,True,False
13,ephemeral,1,1210,True,False
13,ephemeral,1,1937,True,False
13,ephemeral,1,2241,True,False
13,ephemeral,1,1053,True,False
13,ephemeral,1,1351,True,False
13,ephemeral,1,1239,True,False
13,ephemeral,1,2178,True,False
13,ephemeral,1,992,True,False
13,ephemeral,1,2272,False,False
13,ephemeral,1,1815,True,False
13,ephemeral,1,1952,False,False
13,ephemeral,1,2132,True,False
13,ephemeral,1,1867,True,False
13,ephemeral,1,1380,False,False
13,ephemeral,1,2064,True,False
13,ephemeral,1,1721,True,False
13,ephemeral,1,1285,True,False
13,ephemeral,1,768,True,False
13,ephemeral,1,1133,True,False
13,ephemeral,1,2784,True,False
13,ephemeral,1,1009,True,False
13,ephemeral,1,1522,False,False
13,ephemeral,1,1932,True,False
13,ephemeral,1,1249,True,False
13,ephemeral,1,1056,False,False
13,ephemeral,1,1495,True,False
13,ephemeral,1,1706,True,False
13,ephemeral,1,2014,False,False
13,ephemeral,1,1245,True,False
13,ephemeral,1,4238,True,False
13,control,1,3225,True,False
13,control,1,1285,True,False
13,control,1,1254,True,False
13,control,1,1056,False,False
13,control,1,1273,True,False
13,control,1,1077,True,False
13,control,1,1271,True,False
13,control,1,2281,True,False
13,control,1,2459,True,False
13,control,1,2445,False,False
13,control,1,1045,True,False
13,control,1,1550,True,False
13,control,1,1276,False,False
13,control,1,1104,True,False
13,control,1,808,True,False
13,control,1,1381,True,False
13,control,1,2543,True,False
13,control,1,1099,True,False
13,control,1,1890,False,False
13,control,1,1569,True,False
13,control,1,1442,True,False
13,control,1,1737,True,False
13,control,1,1632,True,False
13,control,1,1775,True,False
13,control,1,4266,False,False
13,control,1,1009,True,False
13,control,1,1994,False,False
13,control,1,2606,True,False
13,control,1,2483,True,False
13,control,1,1557,False,False
13,control,1,863,True,False
13,control,1,4663,True,False
13,control,1,1224,False,False
13,control,1,2198,True,False
13,control,1,1477,True,False
13,control,1,1419,False,False
13,control,1,3093,True,False
13,control,1,1244,True,False
13,control,1,1372,True,False
13,control,1,2713,True,False
13,control,1,1458,True,False
13,control,1,1249,True,False
13,control,1,1441,True,False
13,control,1,753,True,False
13,control,1,1138,True,False
13,control,1,2807,True,False
13,control,1,3249,True,False
13,control,1,1475,True,False
13,control,1,1665,False,False
13,control,1,3156,True,False
13,control,1,1043,False,False
13,control,1,2730,False,False
13,control,1,1543,True,False
13,control,1,1374,True,False
13,control,1,3000,True,False
13,control,1,1047,True,False
13,control,1,2161,True,False
13,control,1,1172,True,False
13,control,1,2280,True,False
13,control,1,1759,True,False
13,control,1,1270,True,False
13,control,1,2404,True,False
13,control,1,1674,True,False
13,control,1,1072,True,False
13,control,1,1450,True,False
13,control,1,2334,True,False
13,control,1,1278,True,False
13,control,1,1194,True,False
13,control,1,1256,False,False
13,control,1,2367,True,False
13,control,1,1208,False,False
13,control,1,1364,True,False
13,control,1,1614,True,False
13,control,1,1109,False,False
13,control,1,2565,True,False
13,control,1,1166,True,False
13,control,1,2243,True,False
13,control,1,666,True,False
13,control,1,978,True,False
13,control,1,1100,True,False
13,control,1,946,True,False
13,control,1,1831,False,False
13,control,1,1024,True,False
13,control,1,2332,True,False
13,control,1,1049,False,False
13,control,1,1283,True,False
13,control,1,1303,True,False
13,control,1,1281,False,False
13,control,1,1278,True,False
13,control,1,1317,True,False
14,control,0,2339,True,False
14,control,0,1314,True,False
14,control,0,1171,True,False
14,control,0,4106,False,False
14,control,0,1872,True,False
14,control,0,2367,True,False
14,control,0,961,True,False
14,control,0,2624,True,False
14,control,0,1417,True,False
14,control,0,2040,False,False
14,control,0,1298,True,False
14,control,0,1580,True,False
14,control,0,1324,False,False
14,control,0,1241,True,False
14,control,0,1115,True,False
14,control,0,1319,True,False
14,control,0,3264,True,False
14,control,0,1222,True,False
14,control,0,1280,False,False
14,control,0,1268,True,False
14,control,0,2200,True,False
14,control,0,1625,True,False
14,control,0,1397,True,False
14,control,0,1829,True,False
14,control,0,1534,False,False
14,control,0,969,True,False
14,control,0,1013,False,False
14,control,0,2613,True,False
14,control,0,808,True,False
14,control,0,2213,False,False
14,control,0,678,True,False
14,control,0,1678,True,False
14,control,0,982,False,False
14,control,0,1730,True,False
14,control,0,2305,True,False
14,control,0,986,False,False
14,control,0,1186,True,False
14,control,0,1497,True,False
14,control,0,1254,True,False
14,control,0,1749,True,False
14,control,0,1608,True,False
14,control,0,1615,True,False
14,control,0,1791,True,False
14,control,0,776,True,False
14,control,0,1030,True,False
14,control,0,2644,True,False
14,control,0,1923,True,False
14,control,0,1043,True,False
14,control,0,2463,False,False
14,control,0,1680,True,False
14,control,0,3122,False,False
14,control,0,2438,False,False
14,control,0,3325,True,False
14,control,0,1754,True,False
14,control,0,2529,True,False
14,control,0,1460,True,False
14,control,0,1794,True,False
14,control,0,1500,True,False
14,control,0,2471,True,False
14,control,0,1716,True,False
14,control,0,2352,True,False
14,control,0,1494,True,False
14,control,0,1665,True,False
14,control,0,1937,True,False
14,control,0,1082,True,False
14,control,0,2180,True,False
14,control,0,2954,True,False
14,control,0,1110,True,False
14,control,0,2180,False,False
14,control,0,2537,True,False
14,control,0,2570,False,False
14,control,0,2124,True,False
14,control,0,3519,True,False
14,control,0,1508,False,False
14,control,0,3699,True,False
14,control,0,1696,True,False
14,control,0,1983,True,False
14,control,0,1302,True,False
14,control,0,2548,True,False
14,control,0,1725,True,False
14,control,0,1047,True,False
14,control,0,1690,False,False
14,control,0,1036,True,False
14,control,0,2850,True,False
14,control,0,1782,False,False
14,control,0,1350,True,False
14,control,0,3089,True,False
14,control,0,1747,False,False
14,control,0,2125,True,False
14,control,0,1176,True,False
14,ephemeral,0,2970,True,False
14,ephemeral,0,1662,True,False
14,ephemeral,0,1592,True,False
14,ephemeral,0,2228,False,False
14,ephemeral,0,1457,True,False
14,ephemeral,0,2244,True,False
14,ephemeral,0,4300,True,False
14,ephemeral,0,1105,True,False
14,ephemeral,0,1398,True,False
14,ephemeral,0,1743,False,False
14,ephemeral,0,1221,True,False
14,ephemeral,0,1204,True,False
14,ephemeral,0,1915,False,False
14,ephemeral,0,2610,True,False
14,ephemeral,0,762,True,False
14,ephemeral,0,1280,True,False
14,ephemeral,0,1521,True,False
14,ephemeral,0,779,True,False
14,ephemeral,0,1638,False,False
14,ephemeral,0,1046,True,False
14,ephemeral,0,1018,True,False
14,ephemeral,0,899,True,False
14,ephemeral,0,1166,True,False
14,ephemeral,0,1054,True,False
14,ephemeral,0,2990,False,False
14,ephemeral,0,1031,True,False
14,ephemeral,0,1909,False,False
14,ephemeral,0,833,True,False
14,ephemeral,0,795,True,False
14,ephemeral,0,2094,False,False
14,ephemeral,0,858,True,False
14,ephemeral,0,2443,True,False
14,ephemeral,0,5047,False,False
14,ephemeral,0,1134,True,False
14,ephemeral,0,1933,True,False
14,ephemeral,0,1321,False,False
14,ephemeral,0,1397,True,False
14,ephemeral,0,2846,True,False
14,ephemeral,0,1832,True,False
14,ephemeral,0,1192,True,False
14,ephemeral,0,1112,True,False
14,ephemeral,0,2850,True,False
14,ephemeral,0,1263,True,False
14,ephemeral,0,1498,True,False
14,ephemeral,0,2504,True,False
14,ephemeral,0,1576,True,False
14,ephemeral,0,1526,True,False
14,ephemeral,0,1113,True,False
14,ephemeral,0,1469,False,False
14,ephemeral,0,1310,True,False
14,ephemeral,0,2842,False,False
14,ephemeral,0,1483,False,False
14,ephemeral,0,1118,True,False
14,ephemeral,0,2062,True,False
14,ephemeral,0,1333,True,False
14,ephemeral,0,996,True,False
14,ephemeral,0,952,True,False
14,ephemeral,0,1577,True,False
14,ephemeral,0,922,True,False
14,ephemeral,0,2358,True,False
14,ephemeral,0,3164,True,False
14,ephemeral,0,1112,True,False
14,ephemeral,0,994,True,False
14,ephemeral,0,1670,True,False
14,ephemeral,0,2443,True,False
14,ephemeral,0,1114,True,False
14,ephemeral,0,1855,True,False
14,ephemeral,0,1301,True,False
14,ephemeral,0,1906,False,False
14,ephemeral,0,1367,True,False
14,ephemeral,0,1366,False,False
14,ephemeral,0,1578,True,False
14,ephemeral,0,2314,True,False
14,ephemeral,0,3636,False,False
14,ephemeral,0,1225,True,False
14,ephemeral,0,1604,True,False
14,ephemeral,0,3034,True,False
14,ephemeral,0,861,True,False
14,ephemeral,0,1089,True,False
14,ephemeral,0,2559,True,False
14,ephemeral,0,1006,True,False
14,ephemeral,0,2121,False,False
14,ephemeral,0,1706,True,False
14,ephemeral,0,949,True,False
14,ephemeral,0,2572,False,False
14,ephemeral,0,1524,True,False
14,ephemeral,0,3111,True,False
14,ephemeral,0,3672,False,False
14,ephemeral,0,1024,True,False
14,ephemeral,0,1351,True,False
15,control,0,5237,True,False
15,control,0,1203,True,False
15,control,0,2062,True,True
15,control,0,1080,False,False
15,control,0,1391,True,False
15,control,0,1466,True,False
15,control,0,1560,True,False
15,control,0,1586,True,False
15,control,0,2039,True,False
15,control,0,2535,False,False
15,control,0,1122,True,False
15,control,0,2617,True,False
15,control,0,1374,False,False
15,control,0,1373,True,False
15,control,0,2463,True,False
15,control,0,878,True,False
15,control,0,2724,True,False
15,control,0,1219,True,False
15,control,0,2216,False,False
15,control,0,2034,True,False
15,control,0,1035,True,False
15,control,0,1441,True,False
15,control,0,1637,True,False
15,control,0,1276,True,False
15,control,0,2044,False,False
15,control,0,727,True,False
15,control,0,1169,False,False
15,control,0,1148,True,False
15,control,0,1365,True,False
15,control,0,1832,False,False
15,control,0,1097,True,False
15,control,0,1170,True,False
15,control,0,1041,False,False
15,control,0,1632,True,False
15,control,0,2870,True,False
15,control,0,2633,False,False
15,control,0,3084,True,False
15,control,0,2169,True,False
15,control,0,1359,True,False
15,control,0,2977,True,False
15,control,0,1662,True,False
15,control,0,2955,True,False
15,control,0,1466,True,False
15,control,0,824,True,False
15,control,0,3402,True,False
15,control,0,2381,True,False
15,control,0,1504,True,False
15,control,0,2732,True,False
15,control,0,2714,False,False
15,control,0,2668,True,False
15,control,0,1799,False,False
15,control,0,1407,False,False
15,control,0,1776,True,False
15,control,0,2307,True,False
15,control,0,1890,True,False
15,control,0,1374,True,False
15,control,0,1358,True,False
15,control,0,2806,True,False
15,control,0,1708,True,False
15,control,0,1711,True,False
15,control,0,1718,True,False
15,control,0,1422,True,False
15,control,0,1671,True,False
15,control,0,1915,True,False
15,control,0,1023,True,False
15,control,0,2258,True,False
15,control,0,1096,True,False
15,control,0,1293,True,False
15,control,0,3104,False,False
15,control,0,1660,True,False
15,control,0,5180,False,False
15,control,0,1480,True,False
15,control,0,3216,True,False
15,control,0,2346,False,False
15,control,0,2471,True,False
15,control,0,2578,True,False
15,control,0,2544,True,False
15,control,0,817,True,False
15,control,0,1547,True,False
15,control,0,2685,True,False
15,control,0,1023,True,False
15,control,0,2733,False,False
15,control,0,1589,True,False
15,control,0,1734,True,False
15,control,0,1161,False,False
15,control,0,4966,True,False
15,control,0,2775,True,False
15,control,0,1202,False,False
15,control,0,1055,True,False
15,control,0,815,True,False
15,ephemeral,0,1268,True,False
15,ephemeral,0,990,True,False
15,ephemeral,0,2414,True,False
15,ephemeral,0,1895,False,False
15,ephemeral,0,3108,True,False
15,ephemeral,0,3119,True,False
15,ephemeral,0,1424,True,False
15,ephemeral,0,1137,True,False
15,ephemeral,0,1506,True,False
15,ephemeral,0,2732,False,False
15,ephemeral,0,991,True,False
15,ephemeral,0,2472,True,False
15,ephemeral,0,1914,False,False
15,ephemeral,0,2445,True,False
15,ephemeral,0,581,True,False
15,ephemeral,0,1016,True,False
15,ephemeral,0,1570,True,False
15,ephemeral,0,1074,True,False
15,ephemeral,0,1843,False,False
15,ephemeral,0,2039,True,False
15,ephemeral,0,1275,True,False
15,ephemeral,0,1113,True,False
15,ephemeral,0,2495,True,False
15,ephemeral,0,1538,True,False
15,ephemeral,0,2085,False,False
15,ephemeral,0,554,True,False
15,ephemeral,0,3240,False,False
15,ephemeral,0,2773,True,False
15,ephemeral,0,2094,True,False
15,ephemeral,0,1661,False,False
15,ephemeral,0,1935,True,False
15,ephemeral,0,1294,True,False
15,ephemeral,0,1087,False,False
15,ephemeral,0,2438,True,False
15,ephemeral,0,1153,True,False
15,ephemeral,0,2643,False,False
15,ephemeral,0,1432,True,False
15,ephemeral,0,1488,True,False
15,ephemeral,0,2104,True,False
15,ephemeral,0,982,True,False
15,ephemeral,0,3723,True,False
15,ephemeral,0,2766,True,False
15,ephemeral,0,993,True,False
15,ephemeral,0,2603,True,False
15,ephemeral,0,2250,True,False
15,ephemeral,0,2741,True,False
15,ephemeral,0,2390,True,False
15,ephemeral,0,1102,True,False
15,ephemeral,0,991,False,False
15,ephemeral,0,4419,True,False
15,ephemeral,0,999,False,False
15,ephemeral,0,2267,False,False
15,ephemeral,0,1039,True,False
15,ephemeral,0,1597,True,False
15,ephemeral,0,1859,True,False
15,ephemeral,0,1243,True,False
15,ephemeral,0,1341,True,False
15,ephemeral,0,2365,True,False
15,ephemeral,0,2620,True,False
15,ephemeral,0,998,True,False
15,ephemeral,0,1764,True,False
15,ephemeral,0,1184,True,False
15,ephemeral,0,2602,True,False
15,ephemeral,0,966,True,False
15,ephemeral,0,1417,True,False
15,ephemeral,0,1588,True,False
15,ephemeral,0,2138,True,False
15,ephemeral,0,1014,True,False
15,ephemeral,0,2338,False,False
15,ephemeral,0,2448,True,False
15,ephemeral,0,2621,False,False
15,ephemeral,0,1407,True,False
15,ephemeral,0,2194,True,False
15,ephemeral,0,2013,False,False
15,ephemeral,0,2740,True,False
15,ephemeral,0,1742,True,False
15,ephemeral,0,1333,True,False
15,ephemeral,0,834,True,False
15,ephemeral,0,1972,True,False
15,ephemeral,0,2136,True,False
15,ephemeral,0,1038,True,False
15,ephemeral,0,2897,False,False
15,ephemeral,0,2413,True,False
15,ephemeral,0,1186,True,False
15,ephemeral,0,818,False,False
15,ephemeral,0,2143,True,False
15,ephemeral,0,1791,True,False
15,ephemeral,0,3715,False,False
15,ephemeral,0,1537,True,False
15,ephemeral,0,1129,True,False
16,control,0,1832,True,False
16,control,0,1837,True,False
16,control,0,1298,True,False
16,control,0,2310,False,False
16,control,0,1451,True,False
16,control,0,2476,True,False
16,control,0,1711,True,False
16,control,0,1704,True,False
16,control,0,3761,True,False
16,control,0,1910,False,False
16,control,0,1281,True,False
16,control,0,1447,True,False
16,control,0,1285,False,False
16,control,0,1223,True,False
16,control,0,1057,True,False
16,control,0,2219,True,False
16,control,0,3525,True,False
16,control,0,969,True,False
16,control,0,1075,False,False
16,control,0,2019,True,False
16,control,0,1629,True,False
16,control,0,1185,True,False
16,control,0,3637,True,False
16,control,0,1235,True,False
16,control,0,2186,False,False
16,control,0,1879,True,False
16,control,0,1883,False,False
16,control,0,1855,True,False
16,control,0,1036,True,False
16,control,0,3454,False,False
16,control,0,979,True,False
16,control,0,1823,True,False
16,control,0,3164,False,False
16,control,0,1859,True,False
16,control,0,1284,True,False
16,control,0,1859,False,False
16,control,0,2074,True,False
16,control,0,1213,True,False
16,control,0,3927,True,False
16,control,0,1748,True,False
16,control,0,2435,True,False
16,control,0,1699,True,False
16,control,0,1508,True,False
16,control,0,3644,True,False
16,control,0,1889,True,False
16,control,0,2804,True,False
16,control,0,2580,True,False
16,control,0,1875,True,False
16,control,0,2651,False,False
16,control,0,2628,True,False
16,control,0,1564,False,False
16,control,0,2893,False,False
16,control,0,1151,True,False
16,control,0,2351,True,False
16,control,0,2676,True,False
16,control,0,2149,True,False
16,control,0,1299,True,False
16,control,0,2412,True,False
16,control,0,3102,True,False
16,control,0,1216,True,False
16,control,0,1729,True,False
16,control,0,1384,True,False
16,control,0,2160,True,False
16,control,0,2176,True,False
16,control,0,1390,True,False
16,control,0,1547,True,False
16,control,0,1380,True,False
16,control,0,2845,True,False
16,control,0,4211,False,False
16,control,0,2820,True,False
16,control,0,2810,False,False
16,control,0,4327,True,False
16,control,0,2697,True,False
16,control,0,1189,False,False
16,control,0,1200,True,False
16,control,0,1892,True,False
16,control,0,1534,True,False
16,control,0,895,True,False
16,control,0,2388,True,False
16,control,0,2571,True,False
16,control,0,1201,True,False
16,control,0,1528,False,False
16,control,0,1375,True,False
16,control,0,1320,True,False
16,control,0,3156,False,False
16,control,0,1216,True,False
16,control,0,1185,True,False
16,control,0,1220,False,False
16,control,0,1188,True,False
16,control,0,3028,True,False
16,ephemeral,0,1654,True,False
16,ephemeral,0,976,True,False
16,ephemeral,0,1077,True,False
16,ephemeral,0,2515,False,False
16,ephemeral,0,2326,True,False
16,ephemeral,0,2500,True,False
16,ephemeral,0,773,True,False
16,ephemeral,0,2420,True,False
16,ephemeral,0,2213,True,False
16,ephemeral,0,1394,False,False
16,ephemeral,0,1328,True,False
16,ephemeral,0,1490,True,False
16,ephemeral,0,2389,False,False
16,ephemeral,0,919,True,False
16,ephemeral,0,640,True,False
16,ephemeral,0,981,True,False
16,ephemeral,0,1429,True,False
16,ephemeral,0,1665,True,False
16,ephemeral,0,1873,False,False
16,ephemeral,0,1727,True,False
16,ephemeral,0,1168,True,False
16,ephemeral,0,896,True,False
16,ephemeral,0,2159,True,False
16,ephemeral,0,1012,True,False
16,ephemeral,0,976,False,False
16,ephemeral,0,2624,True,False
16,ephemeral,0,1473,False,False
16,ephemeral,0,1800,True,False
16,ephemeral,0,856,True,False
16,ephemeral,0,1556,False,False
16,ephemeral,0,866,True,False
16,ephemeral,0,719,True,False
16,ephemeral,0,1141,False,False
16,ephemeral,0,1298,True,False
